Sembol,Tarih,Fiyat (Son),Sinyal,Skor (Al),Skor (Sat),Elmas Formasyonu,AlphaTrend,MA,MACD,MACD_Signal,MACD_Positive,RSI,ADX,OBV_Diff,BB_Low,BB_Mavg,BB_High,BB_W,EMA20_gt_EMA50_gt_EMA200,Dipten Uzaklık (%),ATH'ye Uzaklık (%),ATH Breakout,ATH Dip Potansiyeli,Cup&Handle Formasyonu,Bull Flag Formasyonu,TOBO Formasyonu,Gelişmiş TOBO,EMA5_137 Sinyal,EMA5_137 Sinyal_Numeric,EMA3_199 Sinyal,EMA3_199 Sinyal_Numeric,EMA3_200 Sinyal,EMA3_200 Sinyal_Numeric,CandleGoldenCross_Over,Confirmed_BUY,Confirmed_SELL,CandleGoldenCross_Over_Confirmed_BUY,Confirmed_SELL_CandleCrossUnder,STOP Fiyat,TP Fiyat,Haftalık Değişim (%),Aylık Değişim (%),Ortalama Hacim (TL),F/K,PD/DD,Yorumlar,PUANLAMA_V4,TP Oran (%),Sinyal_Sort,VolumeDeltaUp_Sort,Formasyon_Sort,FormasyonTazeKirilim,BONUS_SCORE,DipSkor,ATHSkor,OBVSkor,TazeSkor,FinalSkorEx,__FDTT_NET_TL,__FDTT_ADV7_TL,KURUM_FDTT_SINYAL,__AKD_1D_NET_TL_NORM_ND,__AKD_3D_NET_TL_NORM_ND,KURUM_AKD_SINYAL,__AKD_PUAN,__FDTT_PUAN,__KURUM_PUAN,AL_VETO_SHOCK,__TURNOVER_1D,__TURNOVER_3D,__FF_MCAP,AKD_NOTE,KURUM_AKD_SKOR,FinalSkorPlus,__FDTT_NET_PP,__FDTT_NET_TL_NORM,__AKD_RECENCY_COMBO,Analiz_Tarihi_str,Alis_Fiyati_AnalizGunu,Max_Getiri_%,Getiri_1Hafta_Sonu_%,Zirve_Kayip_%,Fiyat_EnYuksek_5Gun,Fiyat_EnDusuk_5Gun,Max_Getiri_5Gun_%,Gun_EnYuksek,Gun_EnDusuk,Max_Getiri_15Gun_%,Getiri_15Gun_Sonu_%,Zirve_Kayip_15Gun_%,Fiyat_EnYuksek_15Gun,Fiyat_EnDusuk_15Gun,SMA5_137_15m_Sinyal,SMA5_137_15m_Sinyal_Numeric,SMA5_137_15m_Sinyal_Filt,SMA5_137_15m_Sinyal_Filt_Numeric,SMA5_137_15m_CrossTime,SMA5_137_15m_BarsSinceCross,SMA5_137_1h_Sinyal,SMA5_137_1h_Sinyal_Numeric,SMA5_137_1h_Sinyal_Filt,SMA5_137_1h_Sinyal_Filt_Numeric,SMA5_137_1h_CrossTime,SMA5_137_1h_BarsSinceCross,SMA5_137_4h_Sinyal,SMA5_137_4h_Sinyal_Numeric,SMA5_137_4h_Sinyal_Filt,SMA5_137_4h_Sinyal_Filt_Numeric,SMA5_137_4h_CrossTime,SMA5_137_4h_BarsSinceCross,SMA5_137_1d_Sinyal,SMA5_137_1d_Sinyal_Numeric,SMA5_137_1d_Sinyal_Filt,SMA5_137_1d_Sinyal_Filt_Numeric,SMA5_137_1d_CrossTime,SMA5_137_1d_BarsSinceCross,EW_WaveType_1d,EW_CurrentWave_1d,EW_Phase_1d,EW_LastPivotTime_1d,EW_LastPivotPrice_1d,EW_WaveType_4h,EW_CurrentWave_4h,EW_Phase_4h,EW_LastPivotTime_4h,EW_LastPivotPrice_4h,Top_Grup,Top_Grup_15Gun
ULUUN,2025-09-29,7.92,50,4,0,0,7.76,7.83,0.06,0.01,1,52.83,23.77,5861568.0,7.09,7.7,8.31,15.88,1,45.86,8.55,0,0,0,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,7.47,8.37,-0.88,2.86,52745374,0.0,0.5,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (3.78%) | ATR STOP: 7.47, TP: 8.37 | 1H:%-0.88 | 1A:%2.86",3,5.68,2,0,0,0,0,-45.86,-8.55,5861568.0,0,-28.34,621030755.51,44512430.71,True,-0.01,0.07,False,0.0,3.0,1.0,False,0.0,0.05,2349206301.12,AKD nötr/negatif,24.0,-4.34,26.44,13.95,0.01,2025-09-29,7.92,-0.12626262626262355,-1.262626262626258,1.1378002528444988,7.91,7.81,-0.12626262626262355,1,3,-0.12626262626262355,-6.56565656565656,6.447534766118834,7.91,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
UNLU,2025-09-29,15.98,50,4,0,0,16.18,15.87,0.15,-0.07,1,51.48,22.67,-1926779.0,14.04,15.59,17.14,19.9,1,29.71,8.58,0,0,0,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,14.8,17.16,-7.42,0.88,45287498,0.0,1.1,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (4.92%) | ATR STOP: 14.8, TP: 17.16 | 1H:%-7.42 | 1A:%0.88",2,7.38,2,0,0,0,0,-29.71,-8.58,-1926779.0,0,-19.39,311564044.42,31623372.14,True,-0.05,-0.01,False,0.0,3.0,1.0,False,0.0,0.07,1238365705.5,AKD nötr/negatif,22.0,2.61,25.16,9.85,-0.04,2025-09-29,15.98,-1.3141426783479402,-3.8172715894868663,2.5364616360177576,15.77,14.95,-1.3141426783479402,1,4,-1.3141426783479402,-11.389236545682104,10.209258084971463,15.77,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
USAK,2025-09-29,3.48,-50,0,4,0,3.73,3.85,-0.21,-0.2,0,32.7,16.53,-55280220.0,3.43,3.8,4.17,19.54,0,72.28,50.64,0,100,1,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,3.19,3.77,-8.42,-13.22,260255535,14.5,1.04,"ATR Oranı düşük (5.51%) | Gelişmiş Cup & Handle | ATR STOP: 3.19, TP: 3.77 | 1H:%-8.42 | 1A:%-13.22",2,8.33,0,0,1,0,0,-72.28,-50.64,-55280220.0,0,-74.14,1693172540.01,342968155.29,True,-0.02,0.02,False,0.0,3.0,1.0,False,0.02,0.15,3880283687.0,AKD nötr/negatif,14.0,-60.14,43.64,4.94,-0.01,2025-09-29,3.48,16.09195402298851,8.333333333333334,6.683168316831684,4.04,3.35,16.09195402298851,4,2,16.09195402298851,-2.2988505747126458,15.841584158415845,4.04,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
VAKBN,2025-09-29,25.76,-50,0,4,0,27.4,27.29,-0.34,-0.18,0,38.57,14.9,-29611013.0,25.61,27.18,28.75,11.57,0,33.4,13.5,0,0,1,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,24.32,27.2,-5.92,-10.56,1097514241,4.075949,0.99,"ATR Oranı düşük (3.72%) | Gelişmiş Cup & Handle | ATR STOP: 24.32, TP: 27.2 | 1H:%-5.92 | 1A:%-10.56",1,5.59,0,0,1,0,0,-33.4,-13.5,-29611013.0,0,-31.53,3517244419.22,1168436204.14,True,-0.0,-0.0,False,0.0,3.0,1.0,False,0.08,0.21,21081398509.92,AKD nötr/negatif,13.0,-18.53,16.68,3.01,-0.0,2025-09-29,25.76,4.736024844720492,-3.649068322981371,8.005930318754634,26.98,24.82,4.736024844720492,1,5,4.736024844720492,-9.161490683229824,13.26908821349148,26.98,22.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
VAKFN,2025-09-29,1.88,0,0,0,0,1.95,1.95,0.02,0.01,1,44.99,18.52,-52628943.0,1.73,1.92,2.11,19.82,1,89.13,19.1,0,0,1,1,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,1.73,2.03,-9.62,-1.98,317645399,7.52,1.5,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (5.33%) | Gelişmiş Cup & Handle | Gelişmiş Bull Flag | ATR STOP: 1.73, TP: 2.03 | 1H:%-9.62 | 1A:%-1.98",2,7.98,0,0,1,0,0,-89.13,-19.1,-52628943.0,0,-84.67,1317261408.27,311129773.57,True,0.07,0.03,True,2.0,3.0,2.0,False,0.07,0.36,4050626655.16,AKD pozitif (1g norm),42.0,-42.67,32.52,4.23,0.06,2025-09-29,1.88,1.0638297872340436,-2.659574468085097,3.6842105263157814,1.9,1.82,1.0638297872340436,1,4,1.0638297872340436,-3.191489361702119,4.210526315789466,1.9,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
VAKKO,2025-09-29,57.75,-50,0,4,0,61.67,60.56,-0.57,-0.39,0,36.04,16.49,-547405.0,57.83,60.36,62.9,8.39,0,13.91,41.85,0,100,1,0,1,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,54.7,60.8,-4.86,-8.41,32232844,71.296295,1.08,"ATR Oranı düşük (3.52%) | Gelişmiş TOBO formasyonu | Gelişmiş Cup & Handle | ATR STOP: 54.7, TP: 60.8 | 1H:%-4.86 | 1A:%-8.41",3,5.28,0,0,1,0,0,-13.91,-41.85,-547405.0,0,-4.84,-31117986.95,32410042.43,False,-0.21,-0.02,False,-5.0,-2.0,-4.0,True,0.01,0.08,1318405630.4,AKD/Taban veto,-114.0,-118.84,-2.36,-0.96,-0.15,2025-09-29,57.75,8.74458874458874,6.66666666666667,1.9108280254777004,62.8,58.3,8.74458874458874,4,2,10.73593073593074,9.437229437229442,1.1727912431587177,63.95,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
VBTYZ,2025-09-29,18.68,-50,0,4,0,20.39,21.26,-0.65,-0.36,0,29.41,22.73,-2174085.0,18.91,21.15,23.39,21.18,0,4.94,34.18,0,100,1,0,0,0,-,0.0,-,0.0,-,0.0,0,0,1,0,0,17.32,20.04,-15.01,-15.78,55416239,33.357143,2.28,"ATR Oranı düşük (4.86%) | Gelişmiş Cup & Handle | ATR STOP: 17.32, TP: 20.04 | 1H:%-15.01 | 1A:%-15.78 | Confirmed SELL (alphaTrend teyidi)",1,7.28,0,0,1,0,0,-4.94,-34.18,-2174085.0,0,-4.01,463357214.2,45698642.57,True,-0.01,-0.01,False,0.0,3.0,1.0,False,0.01,0.07,1187950377.6,AKD nötr/negatif,16.0,11.99,39.0,10.14,-0.01,2025-09-29,18.68,3.1584582441113485,2.0877944325481828,1.0378827192527207,19.27,19.01,3.1584582441113485,3,2,3.1584582441113485,-4.710920770877939,7.628437986507519,19.27,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
VERTU,2025-09-29,43.94,-50,0,4,0,46.54,47.89,-2.29,-1.09,0,39.8,39.05,5503630.0,35.54,51.4,67.25,61.7,1,50.79,29.7,0,100,0,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,38.79,49.09,5.63,-26.64,126415082,0.0,0.53,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (7.81%) | ATR STOP: 38.79, TP: 49.09 | 1H:%5.63 | 1A:%-26.64 | Volume Delta pozitif",6,11.72,0,1,0,0,0,-50.79,-29.7,5503630.0,0,-25.54,-72759996.75,107418681.86,False,-0.17,-0.04,False,-5.0,-2.0,-4.0,True,0.04,0.65,808221691.56,AKD/Taban veto,-113.0,-138.54,-9.0,-0.68,-0.13,2025-09-29,43.94,-7.191624943104226,-12.972234865725982,6.228543403629228,40.78,37.84,-7.191624943104226,1,4,-7.191624943104226,-18.570778334091937,12.260912211868563,40.78,35.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
VERUS,2025-09-29,368.0,-50,0,4,0,379.41,401.5,-21.76,-4.68,0,42.44,50.33,407575.0,297.31,433.85,570.39,62.94,1,78.55,28.4,0,100,1,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,321.43,414.57,5.52,-19.56,145790802,54.437866,5.28,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı yüksek (8.44%) | Gelişmiş Cup & Handle | ATR STOP: 321.43, TP: 414.57 | 1H:%5.52 | 1A:%-19.56",7,12.65,0,0,1,0,0,-78.55,-28.4,407575.0,0,-49.81,721540210.61,183848673.71,True,-0.03,-0.01,False,0.0,3.0,1.0,False,0.01,0.2,5480229480.0,AKD nötr/negatif,15.0,-34.81,13.17,3.92,-0.02,2025-09-29,368.0,-10.190217391304348,-19.22554347826087,10.06051437216339,330.5,297.25,-10.190217391304348,1,5,-10.190217391304348,-34.565217391304344,27.140695915279878,330.5,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
VESBE,2025-09-29,11.14,-50,0,4,0,11.7,11.51,0.02,0.09,0,43.95,17.31,-2919094.0,10.66,11.63,12.6,16.73,0,28.14,39.86,0,100,0,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,10.46,11.82,-4.3,-16.99,85141899,0.0,0.5,"ATR Oranı düşük (4.08%) | ATR STOP: 10.46, TP: 11.82 | 1H:%-4.3 | 1A:%-16.99",1,6.1,0,0,0,0,0,-28.14,-39.86,-2919094.0,0,-28.8,-2135211048.77,79011116.86,False,0.03,0.02,False,0.0,-3.0,-1.0,False,0.0,0.04,4281398803.04,AKD nötr/negatif,-14.0,-42.8,-49.87,-27.02,0.03,2025-09-29,11.14,2.423698384201073,-4.398563734290845,6.660823838737947,11.41,10.65,2.423698384201073,1,5,2.423698384201073,-24.50628366247756,26.292725679228745,11.41,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
VESTL,2025-09-29,36.5,-50,0,4,0,39.04,38.69,-0.19,0.02,0,38.38,13.96,-7223800.0,35.99,38.42,40.85,12.67,0,14.92,51.14,0,100,1,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,34.3,38.7,-7.03,-13.71,277931141,0.0,0.31,"ATR Oranı düşük (4.01%) | Gelişmiş Cup & Handle | ATR STOP: 34.3, TP: 38.7 | 1H:%-7.03 | 1A:%-13.71",2,6.03,0,0,1,0,0,-14.92,-51.14,-7223800.0,0,-15.18,4183082908.73,269518665.57,True,-0.02,-0.01,False,0.0,3.0,1.0,False,0.01,0.11,6347628036.24,AKD nötr/negatif,11.0,-4.18,65.9,15.52,-0.02,2025-09-29,36.5,0.49315068493150604,-5.424657534246567,5.88876772082878,36.68,34.52,0.49315068493150604,1,5,0.49315068493150604,-12.383561643835614,12.813522355507088,36.68,31.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
VKGYO,2025-09-29,2.43,0,0,0,1,2.48,2.51,-0.03,-0.04,1,41.49,12.99,-25139667.0,2.37,2.5,2.63,10.66,0,51.88,13.83,0,0,1,1,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,2.3,2.56,-2.8,-8.3,122249140,1.0253165,0.39,"ATR Oranı düşük (3.46%) | Gelişmiş Cup & Handle | Gelişmiş Bull Flag | Gelişmiş Elmas | ATR STOP: 2.3, TP: 2.56 | 1H:%-2.8 | 1A:%-8.3",3,5.35,0,0,1,0,0,-51.88,-13.83,-25139667.0,0,-41.92,948096837.43,132550273.86,True,-0.03,0.0,False,0.0,3.0,1.0,False,0.02,0.13,2770163634.0,AKD nötr/negatif,13.0,-28.92,34.23,7.15,-0.02,2025-09-29,2.43,1.646090534979425,-2.469135802469138,4.048582995951421,2.47,2.35,1.646090534979425,1,4,1.646090534979425,-3.29218106995885,4.8582995951417045,2.47,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
VRGYO,2025-09-29,3.27,-50,0,4,0,3.49,3.4,-0.01,0.02,0,44.71,12.31,-22647915.0,3.2,3.4,3.59,11.48,1,50.0,18.66,0,0,1,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,3.0,3.54,-4.11,-6.03,110466874,0.0,0.57,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (5.6%) | Gelişmiş Cup & Handle | ATR STOP: 3.0, TP: 3.54 | 1H:%-4.11 | 1A:%-6.03",1,8.26,0,0,1,0,0,-50.0,-18.66,-22647915.0,0,-48.94,2012126331.91,156261476.43,True,-0.38,-0.05,False,-5.0,3.0,-2.0,True,0.02,0.24,2006555375.66,AKD/Taban veto,-91.0,-139.94,100.28,12.88,-0.28,2025-09-29,3.27,0.9174311926605444,-3.363914373088681,4.242424242424233,3.3,3.16,0.9174311926605444,1,5,0.9174311926605444,-4.281345565749239,5.15151515151515,3.3,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
YATAS,2025-09-29,35.42,0,0,0,0,35.66,35.23,1.39,1.54,0,55.49,34.74,-1138474.0,31.62,35.12,38.61,19.9,1,52.67,6.25,0,0,0,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,33.41,37.43,-3.07,12.95,54783100,0.0,0.54,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (3.79%) | ATR STOP: 33.41, TP: 37.43 | 1H:%-3.07 | 1A:%12.95",1,5.67,0,0,0,0,0,-52.67,-6.25,-1138474.0,0,-45.16,767975230.0,61333461.14,True,-0.22,-0.02,False,-5.0,3.0,-2.0,True,0.0,0.04,3253501763.82,AKD/Taban veto,-82.0,-127.16,23.6,12.52,-0.16,2025-09-29,35.42,-1.355166572557888,-8.243929983060422,6.983400114481963,34.94,32.5,-1.355166572557888,1,5,0.225861095426308,0.225861095426308,0.0,35.5,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
YEOTK,2025-09-29,36.52,0,0,0,0,37.33,37.33,-0.2,-0.37,1,45.01,15.09,-7062983.0,33.84,36.65,39.46,15.32,0,7.22,46.88,0,100,0,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,34.2,38.84,-3.59,-4.1,251949197,30.689075,5.63,"ATR Oranı düşük (4.23%) | ATR STOP: 34.2, TP: 38.84 | 1H:%-3.59 | 1A:%-4.1",1,6.35,0,0,0,0,0,-7.22,-46.88,-7062983.0,0,-10.6,902853009.31,271038915.14,True,0.09,0.02,True,2.0,3.0,2.0,False,0.01,0.15,5066526603.6,AKD pozitif (1g norm),43.0,32.4,17.82,3.33,0.07,2025-09-29,36.52,3.4501642935377816,-3.3953997809419545,6.617257808364213,37.78,35.26,3.4501642935377816,1,4,3.4501642935377816,-10.240963855421692,13.234515616728427,37.78,32.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
YGGYO,2025-09-29,130.1,50,4,0,0,121.54,110.82,8.6,5.44,1,84.92,56.92,366679.0,85.02,107.49,129.95,41.81,1,169.39,0.0,100,0,1,0,0,0,-,0.0,-,0.0,-,0.0,0,1,0,0,0,121.91,138.29,8.15,32.82,24352081,0.0,1.84,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATH Breakout! (uzaklık %0.0) | ATR Oranı düşük (4.2%) | Gelişmiş Cup & Handle | ATR STOP: 121.91, TP: 138.29 | 1H:%8.15 | 1A:%32.82 | Confirmed BUY (alphaTrend teyidi) | Volume Delta pozitif",10,6.3,2,1,1,0,0,-169.39,-0.0,366679.0,0,-123.03,-5286029487.48,21654579.0,False,0.28,0.11,True,4.0,-3.0,1.0,False,0.0,0.0,23173231867.2,AKD pozitif (1g norm),31.0,-92.03,-22.81,-244.11,0.23,2025-09-29,130.1,12.375096079938505,-0.38431975403535745,11.354309165526672,146.2,129.6,12.375096079938505,3,5,12.375096079938505,5.841660261337429,5.813953488372094,146.2,126.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
YIGIT,2025-09-29,27.12,-50,0,4,0,27.5,27.72,0.14,0.15,0,46.67,20.61,-2088518.0,25.55,27.56,29.57,14.57,0,25.79,33.85,0,100,1,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,25.54,28.7,-5.77,-4.98,103941000,54.24,1.34,"ATR Oranı düşük (3.88%) | Gelişmiş Cup & Handle | ATR STOP: 25.54, TP: 28.7 | 1H:%-5.77 | 1A:%-4.98",2,5.83,0,0,1,0,0,-25.79,-33.85,-2088518.0,0,-20.66,1422803067.65,94516866.29,True,0.17,0.06,True,4.0,3.0,4.0,False,0.01,0.11,2162942050.62,AKD pozitif (1g norm),62.0,41.34,65.78,15.05,0.14,2025-09-29,27.12,-0.8849557522123966,-3.613569321533925,2.752976190476185,26.88,25.84,-0.8849557522123966,1,4,-0.8849557522123966,-10.988200589970502,10.193452380952376,26.88,23.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
YKSLN,2025-09-29,5.86,-50,0,4,0,5.97,5.96,0.02,0.04,0,46.8,13.05,10896851.0,5.59,5.92,6.24,11.03,0,30.51,31.38,0,100,1,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,5.49,6.23,-3.46,-0.34,57720108,0.0,2.72,"ATR Oranı düşük (4.25%) | Gelişmiş Cup & Handle | ATR STOP: 5.49, TP: 6.23 | 1H:%-3.46 | 1A:%-0.34",3,6.31,0,0,1,0,0,-30.51,-31.38,10896851.0,0,-17.31,159765294.3,75982258.43,True,0.08,0.05,True,2.0,3.0,2.0,False,0.02,0.15,601630779.66,AKD pozitif (1g norm),44.0,26.69,26.56,2.1,0.07,2025-09-29,5.86,1.0238907849829284,0.5119453924914567,0.5067567567567609,5.92,5.8,1.0238907849829284,1,3,7.508532423208182,1.5358361774744003,5.55555555555555,6.3,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
YUNSA,2025-09-29,7.31,-50,0,4,0,7.91,7.84,0.1,0.27,0,40.76,43.56,-7035349.0,7.49,8.03,8.58,13.47,1,52.61,19.67,0,0,0,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,6.67,7.95,-7.82,-19.67,149462789,2.9959016,0.86,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (5.84%) | ATR STOP: 6.67, TP: 7.95 | 1H:%-7.82 | 1A:%-19.67",1,8.76,0,0,0,0,0,-52.61,-19.67,-7035349.0,0,-50.53,376235773.22,118119786.14,True,-0.05,-0.01,False,-2.0,3.0,0.0,False,0.02,0.18,1662978181.1,AKD nötr/negatif,10.0,-40.53,22.62,3.19,-0.04,2025-09-29,7.31,0.13679890560876437,-3.1463748290013616,3.2786885245901667,7.32,6.98,0.13679890560876437,1,4,8.481532147742818,-0.8207934336525256,8.575031525851195,7.93,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
YYLGD,2025-09-29,10.5,-50,0,4,0,10.89,10.83,-0.01,0.01,0,43.12,15.38,-4544767.0,10.07,10.75,11.44,12.79,1,24.26,11.17,0,0,0,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,9.95,11.05,-4.98,-4.37,93490040,10.39604,1.01,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (3.51%) | ATR STOP: 9.95, TP: 11.05 | 1H:%-4.98 | 1A:%-4.37",0,5.24,0,0,0,0,0,-24.26,-11.17,-4544767.0,0,-23.93,928638052.46,106569305.14,True,0.55,0.13,True,4.0,3.0,4.0,False,0.01,0.07,3843175603.8,AKD pozitif (1g norm),62.0,38.07,24.16,8.71,0.42,2025-09-29,10.5,1.5238095238095253,-3.0476190476190506,4.502814258911824,10.66,10.12,1.5238095238095253,1,4,1.5238095238095253,-5.4285714285714315,6.8480300187617305,10.66,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
ZEDUR,2025-09-29,8.63,0,0,0,0,8.95,9.09,-0.0,-0.02,1,40.44,21.27,-4504811.0,8.34,8.97,9.6,14.12,1,31.76,20.75,0,100,1,0,1,0,-,0.0,-,0.0,-,0.0,0,1,0,0,0,8.04,9.22,-5.99,-7.3,25726537,19.613636,0.73,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (4.58%) | Gelişmiş TOBO formasyonu | Gelişmiş Cup & Handle | ATR STOP: 8.04, TP: 9.22 | 1H:%-5.99 | 1A:%-7.3 | Confirmed BUY (alphaTrend teyidi) | Volume Delta pozitif",4,6.84,0,1,1,1,0,-31.76,-20.75,-4504811.0,5,-12.3,61385101.7,19387544.0,True,-0.06,0.03,False,0.0,3.0,1.0,False,0.0,0.08,649656224.4,AKD nötr/negatif,16.0,3.7,9.45,3.17,-0.04,2025-09-29,8.63,3.3603707995364904,1.0428736964078777,2.242152466367705,8.92,8.72,3.3603707995364904,1,5,3.3603707995364904,-6.952491309385879,9.97757847533633,8.92,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
ZOREN,2025-09-29,3.57,-50,0,4,0,3.67,3.67,0.01,0.01,0,46.01,15.48,-66614721.0,3.43,3.65,3.87,12.06,0,26.6,22.89,0,100,1,1,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,3.33,3.81,-2.72,-6.05,313710346,0.0,0.28,"ATR Oranı düşük (4.42%) | Gelişmiş Cup & Handle | Gelişmiş Bull Flag | ATR STOP: 3.33, TP: 3.81 | 1H:%-2.72 | 1A:%-6.05",3,6.72,0,0,1,0,0,-26.6,-22.89,-66614721.0,0,-18.94,1322352870.26,293326034.14,True,0.02,-0.0,False,0.0,3.0,1.0,False,0.01,0.09,7038189505.36,AKD nötr/negatif,16.0,-2.94,18.79,4.51,0.01,2025-09-29,3.57,0.8403361344537886,-4.76190476190476,5.55555555555556,3.6,3.4,0.8403361344537886,1,4,0.8403361344537886,-8.40336134453781,9.16666666666667,3.6,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
ZRGYO,2025-09-29,23.04,-50,0,4,0,23.64,23.21,-0.15,-0.12,0,46.8,14.32,981685.0,22.41,23.16,23.91,6.49,0,139.64,15.13,0,0,0,0,0,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,22.11,23.97,0.88,-0.08,30547879,22.811882,1.64,"ATR Oranı düşük (2.7%) | ATR STOP: 22.11, TP: 23.97 | 1H:%0.88 | 1A:%-0.08",2,4.04,0,0,0,0,0,-139.64,-15.13,981685.0,0,-128.05,1380863299.63,35901920.57,True,-0.89,-0.21,False,-5.0,3.0,-2.0,True,0.0,0.0,20499604847.2,AKD/Taban veto,-89.0,-217.05,6.74,38.46,-0.69,2025-09-29,23.04,-0.6076388888888914,-1.9097222222222123,1.3100436681222583,22.9,22.08,-0.6076388888888914,1,4,3.385416666666672,-3.211805555555549,6.381192275398822,23.82,22.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
ACSEL,2025-10-01,111.9,-50,0,4,0,119.29,120.37,-0.59,0.65,0,36.74,23.8,-105522.0,112.49,122.39,132.29,16.18,1,15.72,18.74,0,0,1,0,1,0,-,0.0,-,0.0,-,0.0,0,0,0,0,0,104.06,119.74,-7.37,-11.61,30351220,0.0,2.37,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (4.67%) | Gelişmiş TOBO formasyonu | Gelişmiş Cup & Handle | ATR STOP: 104.06, TP: 119.74 | 1H:%-7.37 | 1A:%-11.61",2,7.01,0,0,1,0,0,-15.72,-18.74,-105522.0,0,-6.69,,,,,,,,,,,,,,,,,,,,2025-10-01,111.9,3.8427167113494165,-6.166219839142096,9.638554216867472,116.2,105.0,3.8427167113494165,1,5,3.8427167113494165,0.6255585344057092,3.0981067125645514,116.2,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
